created_at,source,original_text,lang,sentiment,favorite_count,retweet_count,polarity,subjectivity,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 18:33:30 +0000 2021,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa. https://t.co/sOgIroihOc",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",272,131,0.133333333,0.455555556,JeffreyJDean,872,422,FALSE,[],,"Manchester, England"
Fri Jun 18 18:33:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",44,37,0,0,nawalabusultan,609,103,FALSE,[],,"Gaza, Palestine"
Fri Jun 18 18:33:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Our fight against COVID-19 isnâ€™t over. Neither is our work with the premiers. @DLeBlancNB and I spoke with them yesterday about vaccines and border measures, as well as advancing reconciliation and fighting all forms of hate. More on our 32nd call: https://t.co/5mlyWMSPJX",en,"Sentiment(polarity=-0.15000000000000002, subjectivity=0.7)",0,0,-0.15,0.7,bluebay700,1400,432,FALSE,[],,#Twitterverse
Fri Jun 18 18:33:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The greatest political failure of our generation. Millions will die because Germany and UK want to preserve patents on vaccines that were developed with up to 97% funding from taxpayers. Even AZ will make profits in Africa. @MoetiTshidi,en,"Sentiment(polarity=0.19583333333333333, subjectivity=0.42500000000000004)",188,108,0.195833333,0.425,drjawalsh,1977,702,FALSE,[],"{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [224, 236]}",
Fri Jun 18 18:33:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",45,38,0,0,Vokaalit,95,2327,TRUE,[],,
Fri Jun 18 18:33:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The only way weâ€™ll be free of the #COVID19 pandemic is by making sure there are vaccines for everyone, everywhere. So, what can you do? Itâ€™s simple: #GoGiveOne https://t.co/8M0IMWt7Zl https://t.co/oPVbGvPYHr",en,"Sentiment(polarity=0.225, subjectivity=0.7615079365079366)",2,1,0.225,0.761507937,carolinasucre,1662,1658,,"['#COVID19', '#GoGiveOne']",,CCS-NCE...South Carolina
Fri Jun 18 18:34:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",en,"Sentiment(polarity=0.5, subjectivity=0.5)",420,174,0.5,0.5,worldheirloom,22,189,,['#COVID19'],,
Fri Jun 18 18:34:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",275,132,0.133333333,0.455555556,GeziWoman,3610,4998,,[],,City of London
Fri Jun 18 18:34:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Donâ€™t expect very efficient &amp; safe COVID19 vax
- In short term, vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants , lack of vax studies, safety data, &amp; knowledge of gain-of-functions virus",en,"Sentiment(polarity=0.24666666666666665, subjectivity=0.3533333333333334)",1672,1159,0.246666667,0.353333333,b6JJRVwFVqMh4MI,66,123,FALSE,['#COVID19'],"{'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [24, 29]}",
Fri Jun 18 18:34:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has losâ€¦ https://t.co/evmw2ZLpoP",en,"Sentiment(polarity=-0.3, subjectivity=0.6)",0,0,-0.3,0.6,CityAM,68667,794,FALSE,[],,"London, England"
Fri Jun 18 18:34:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

Weâ€™ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",en,"Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",82,87,0.195833333,0.2875,OMSMocambique,2690,79,FALSE,['#COVID19'],,Republic of Mozambique
Fri Jun 18 18:34:27 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@DrTomFrieden Please call on US government to do more than just vaccinate. Vaccines are fantastic but we need to doâ€¦ https://t.co/u1f2sNs7TO,en,"Sentiment(polarity=0.45, subjectivity=0.7)",0,0,0.45,0.7,LongCovidNYC,366,694,,[],"{'screen_name': 'DrTomFrieden', 'name': 'Dr. Tom Frieden', 'id': 820452522494226433, 'id_str': '820452522494226433', 'indices': [0, 13]}",
Fri Jun 18 18:34:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iâ€™m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
ðŸ” Search https://t.co/d2PDWIps8o  
ðŸ“±Text your ZIP code to 438829  
ðŸ“ž Call 1-800-232-0233 https://t.co/AMmcMmCtiP",en,"Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",720,236,0.508333333,0.783333333,SimbisoRanga,397,1340,FALSE,"['#WeCanDoThis', '#COVID19']",,"Charlotte, NC"
Fri Jun 18 18:34:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",47,39,0,0,bnwr,69,81,FALSE,[],,
Fri Jun 18 18:34:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid19 pandemic. Israel could have sent the vaccines to Palestinians it occupies OR ppl who need them in Africa or Asia. But instead, it let the vaccines expire. 
#Thisisisrael https://t.co/n2OpwpAhXO",en,"Sentiment(polarity=-0.4375, subjectivity=0.75)",14,13,-0.4375,0.75,nawalabusultan,609,103,FALSE,['#Thisisisrael'],"{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [0, 10]}","Gaza, Palestine"
Fri Jun 18 18:34:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",47,40,0,0,DJStinky,128,177,FALSE,[],,Unceded Mvskoke land
Fri Jun 18 18:34:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iâ€™m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
ðŸ” Search https://t.co/d2PDWIps8o  
ðŸ“±Text your ZIP code to 438829  
ðŸ“ž Call 1-800-232-0233 https://t.co/AMmcMmCtiP",en,"Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",721,237,0.508333333,0.783333333,wildwillow65,7501,7692,FALSE,"['#WeCanDoThis', '#COVID19']",,
Fri Jun 18 18:34:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",en,"Sentiment(polarity=-0.05, subjectivity=0.4)",73,50,-0.05,0.4,anikaroyjee,58,35,FALSE,['#VaccinationDrive'],"{'screen_name': 'BJP4India', 'name': 'BJP', 'id': 207809313, 'id_str': '207809313', 'indices': [118, 128]}",
Fri Jun 18 18:34:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Iâ€™m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
ðŸ” Search https://t.co/d2PDWIps8o  
ðŸ“±Text your ZIP code to 438829  
ðŸ“ž Call 1-800-232-0233 https://t.co/AMmcMmCtiP",en,"Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",722,238,0.508333333,0.783333333,Licentia1963,11922,13093,FALSE,"['#WeCanDoThis', '#COVID19']",,"Collinwood, Collinsport, Maine"
Fri Jun 18 18:34:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",en,"Sentiment(polarity=0.24318181818181817, subjectivity=0.5022727272727273)",24,10,0.243181818,0.502272727,Artemis2030,4824,3561,,[],,"Queensland,  Australia."
Fri Jun 18 18:34:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",en,"Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",53,27,0.333333333,0.731481481,saintlukeskc,4008,1067,,['#COVID19'],"{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [54, 61]}",Kansas City
Fri Jun 18 18:34:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Just 10 countries have received 75% of the worldâ€™s #COVID19 vaccine doses.

But the entire continent of Africa, currently experiencing a deadly third wave, has received &lt; 2% of the world's available vaccine doses so far.

Vaccine apartheid is a grave injustice.",en,"Sentiment(polarity=0.1, subjectivity=0.485)",789,245,0.1,0.485,NorthBelle4,4346,4999,,['#COVID19'],,Treaty 13 - The Big Smoke.
Fri Jun 18 18:34:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The timely delivery of #COVID19 vaccines is crucial. 

I welcome todayâ€™s decision by the Belgian Court of First Instance ordering #AstraZeneca to urgently deliver 50 million doses to ðŸ‡ªðŸ‡º, as follows: 15 million doses by 26 July, 20 million by 23 August, 15 million by 27 September.",en,"Sentiment(polarity=0.35000000000000003, subjectivity=0.7444444444444445)",0,0,0.35,0.744444444,eternaloptimi16,51,34,FALSE,"['#COVID19', '#AstraZeneca']","{'screen_name': 'nickdebois', 'name': 'Nick de Bois', 'id': 20356313, 'id_str': '20356313', 'indices': [0, 11]}",
Fri Jun 18 18:35:01 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The only way weâ€™ll be free of the #COVID19 pandemic is by making sure there are vaccines for everyone, everywhere. So, what can you do? Itâ€™s simple: #GoGiveOne https://t.co/8M0IMWt7Zl https://t.co/oPVbGvPYHr",en,"Sentiment(polarity=0.225, subjectivity=0.7615079365079366)",0,0,0.225,0.761507937,iron_e_,35,296,,"['#COVID19', '#GoGiveOne']",,
Fri Jun 18 18:35:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

Weâ€™ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",en,"Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",0,0,0.195833333,0.2875,giorgiogilestro,12305,1438,,['#COVID19'],,"London, UK"
Fri Jun 18 18:35:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/ofDKjzuAOf,en,"Sentiment(polarity=0.5, subjectivity=0.9)",21,21,0.5,0.9,DonaLA36419767,160,570,FALSE,"['#COVID19', '#CoronaVirusSA']",,
Fri Jun 18 18:35:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/g8pLrQodD0
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19",en,"Sentiment(polarity=-0.3, subjectivity=0.6)",0,1,-0.3,0.6,uncleporkie,1592,1417,FALSE,"['#AstraZeneca', '#CovidVaccine', '#astrazenecavaccine', '#Covid19']",,Surrey
Fri Jun 18 18:35:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",48,41,0,0,lovreblink,156,132,FALSE,[],,
Fri Jun 18 18:35:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#China has donated 100,000 #COVID19 #vaccines  to Trinidad&amp;Tobago. Another 200,000 doses purchased by the TT gov arrived in the country yesterday. In total, China has provided over 350 million doses to the world &amp; announced to provide an initial 10 million doses to #COVAX. https://t.co/5w6YLEwzFn",en,"Sentiment(polarity=0.0, subjectivity=0.375)",337,59,0,0.375,ChinaSunSong,693,324,,"['#China', '#COVID19', '#vaccines', '#COVAX']",,Beijing
Fri Jun 18 18:35:16 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",277,133,0.133333333,0.455555556,Woo100,1527,436,FALSE,[],,"East Mids, England, UK "
Fri Jun 18 18:35:18 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""Can I be fired if I donâ€™t get vaccinated?"" 

""Can I ask my employee to get vaccinated?"" 

These were some questions people around me were debating, so I asked experts about #vaccines and the workplace: https://t.co/KEglIrEPWB #COVID19 @TorontoStar",en,"Sentiment(polarity=0.0, subjectivity=0.0)",14,6,0,0,MoleskiDorothy,860,1163,FALSE,"['#vaccines', '#COVID19']","{'screen_name': 'TorontoStar', 'name': 'Toronto Star', 'id': 12848262, 'id_str': '12848262', 'indices': [236, 248]}",West of Everything
Fri Jun 18 18:35:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19 vaccination helps keep you from getting COVID-19. The vaccines currently available in the U.S. are effective at preventing COVID-19, and are important tools to stop the pandemic.

Learn more about the benefits of getting a COVID-19 vaccine here: https://t.co/toy1tijoKB. https://t.co/PpAtpmy6yl",en,"Sentiment(polarity=0.475, subjectivity=0.675)",4,2,0.475,0.675,DrFinchDVUSD,2683,1145,FALSE,['#COVID19'],,"Phoenix, AZ"
Fri Jun 18 18:35:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Precisely. Time to stop compromising health safety. https://t.co/PlZUnpcz9p,en,"Sentiment(polarity=0.4, subjectivity=0.8)",43,7,0.4,0.8,Cthulusis,223,174,FALSE,[],,
Fri Jun 18 18:35:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0)",49,42,0,0,Kentishish,479,763,,[],,"Brooklyn, NY"
